,Loan_ID,Gender,Married,Dependents,Education,Self_Employed,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Property_Area,Loan_Status
2152,LP007661,Male,Yes,0,Graduate,No,3437,2210.7,118.2,360.0,1.0,Rural,1
2153,LP007662,Male,Yes,0,Graduate,No,2263,2048.3,,360.0,1.0,Urban,1
2154,LP007663,Male,Yes,1,Graduate,Yes,17317,2145.8,89.2,360.0,1.0,Semiurban,1
2155,LP007664,Female,No,0,Graduate,Yes,6837,0.0,211.6,360.0,1.0,Rural,0
2156,LP007665,Female,No,0,Graduate,No,4071,2235.9,133.9,360.0,1.0,Semiurban,1
2157,LP007666,Male,No,3+,Not Graduate,No,4643,2009.0,123.9,360.0,1.0,Semiurban,1
2158,LP007667,Male,No,2,Graduate,No,3616,0.0,111.3,360.0,0.0,Rural,0
2159,LP007668,,No,0,Graduate,No,4776,0.0,94.6,360.0,1.0,Semiurban,1
2160,LP007669,Female,No,3+,Graduate,,419,41164.8,347.9,180.0,,Urban,0
2161,LP007670,Male,Yes,2,Not Graduate,No,4356,973.8,110.5,360.0,1.0,Urban,1
2162,LP007671,Male,Yes,1,Graduate,Yes,972,2926.7,103.8,360.0,1.0,Urban,0
2163,LP007672,Female,No,,Graduate,No,5571,0.0,147.0,480.0,0.0,Urban,0
2164,LP007673,Male,Yes,1,Not Graduate,No,5611,1341.4,166.9,360.0,0.0,Semiurban,1
2165,LP007674,Male,Yes,2,Not Graduate,No,7126,0.0,173.9,360.0,,Rural,1
2166,LP007675,Male,Yes,3+,Graduate,No,7438,0.0,125.7,180.0,1.0,Urban,1
2167,LP007676,Male,Yes,2,Graduate,Yes,7655,6503.3,473.0,360.0,1.0,Rural,1
2168,LP007677,Male,Yes,2,Not Graduate,No,2731,0.0,43.5,180.0,0.0,Urban,0
2169,LP007678,Male,No,0,Graduate,No,2377,0.0,70.6,360.0,1.0,Urban,0
2170,LP007679,,Yes,2,Graduate,No,3021,1839.7,132.1,360.0,0.0,Semiurban,0
2171,LP007680,Male,Yes,0,Graduate,No,6702,0.0,129.7,360.0,1.0,Semiurban,1
2172,LP007681,Male,Yes,0,Graduate,No,2396,2100.6,56.2,360.0,,Rural,1
2173,LP007682,Female,Yes,0,Graduate,No,3361,2769.0,106.8,360.0,,Semiurban,1
2174,LP007683,Male,Yes,0,Graduate,No,3856,3257.0,185.7,,1.0,Rural,1
2175,LP007684,Male,Yes,2,Graduate,No,2599,1643.5,,360.0,1.0,Urban,0
2176,LP007685,Male,Yes,2,Graduate,No,4776,2042.3,177.9,360.0,1.0,Rural,0
2177,LP007686,Male,Yes,0,Graduate,No,2209,2431.7,157.5,360.0,1.0,Semiurban,1
2178,LP007687,Male,Yes,1,Graduate,No,6509,0.0,195.6,360.0,1.0,Semiurban,1
2179,LP007688,Male,Yes,0,Graduate,No,3125,0.0,180.6,360.0,1.0,Rural,0
2180,LP007689,Male,Yes,0,Graduate,No,4217,797.7,108.0,360.0,1.0,Semiurban,1
2181,LP007690,Male,Yes,0,Graduate,No,1914,0.0,65.2,360.0,0.0,Urban,0
2182,LP007691,Male,No,0,Graduate,Yes,6937,0.0,87.2,360.0,1.0,Semiurban,1
2183,LP007692,Male,No,1,Graduate,No,3157,1975.6,121.1,180.0,0.0,Urban,0
2184,LP007693,Male,Yes,1,Graduate,Yes,8844,4755.9,388.5,360.0,0.0,Rural,0
2185,LP007694,Male,Yes,2,Not Graduate,No,2478,1295.0,123.6,360.0,0.0,Rural,0
2186,LP007695,Female,No,0,Graduate,No,4335,0.0,129.8,360.0,0.0,Semiurban,0
2187,LP007696,Male,Yes,0,Graduate,No,8490,0.0,157.2,360.0,1.0,Semiurban,0
2188,LP007697,Female,No,3+,Graduate,,378,41514.3,376.0,180.0,,Urban,0
2189,LP007698,Male,Yes,1,Graduate,,3960,3293.5,200.5,360.0,,Urban,0
2190,LP007699,Female,Yes,2,Graduate,No,1255,1786.5,172.5,360.0,1.0,Urban,0
2191,LP007700,Male,Yes,0,Graduate,No,2865,2119.9,111.1,360.0,1.0,Rural,1
2192,LP007701,Male,Yes,1,Not Graduate,No,2645,2418.5,91.1,360.0,1.0,Semiurban,1
2193,LP007702,Male,Yes,0,Not Graduate,No,3459,4159.2,124.8,360.0,1.0,Semiurban,1
2194,LP007703,Female,No,0,Graduate,,2642,1535.7,112.7,360.0,1.0,Urban,1
2195,LP007704,Female,No,0,Graduate,No,3963,0.0,42.2,360.0,1.0,Semiurban,1
2196,LP007705,Male,No,0,Graduate,Yes,7242,0.0,126.2,360.0,1.0,Urban,1
2197,LP007706,Male,Yes,0,Not Graduate,No,3686,1543.7,125.9,300.0,1.0,Semiurban,1
2198,LP007707,Female,Yes,0,Graduate,No,4349,0.0,84.7,360.0,1.0,Rural,0
2199,LP007708,Male,No,0,Graduate,No,2991,0.0,69.4,480.0,1.0,Urban,0
2200,LP007709,Male,No,1,Graduate,No,4239,1718.1,119.4,360.0,1.0,Urban,1
2201,LP007710,,Yes,0,Graduate,Yes,645,5240.3,161.5,360.0,1.0,Rural,1
2202,LP007711,Male,Yes,0,Graduate,No,5632,2235.0,248.8,360.0,,Semiurban,0
2203,LP007712,Male,No,0,Graduate,No,5539,0.0,170.5,360.0,1.0,Urban,1
2204,LP007713,Male,Yes,2,Graduate,No,3538,2166.1,139.1,360.0,1.0,Urban,1
2205,LP007714,Male,Yes,1,Graduate,No,3046,1033.8,101.4,360.0,1.0,Urban,1
2206,LP007715,Male,Yes,3+,Not Graduate,No,3129,0.0,102.0,360.0,1.0,Rural,1
2207,LP007716,Male,Yes,0,Graduate,Yes,2646,3471.9,146.5,360.0,1.0,Rural,1
2208,LP007717,Male,No,0,Graduate,No,5956,0.0,,360.0,1.0,Urban,1
2209,LP007718,Male,Yes,0,Graduate,No,3349,1900.1,114.1,360.0,1.0,Rural,1
2210,LP007719,Female,Yes,0,Not Graduate,No,4453,0.0,114.0,360.0,,Rural,1
2211,LP007720,Male,Yes,1,Not Graduate,No,2398,2326.4,,360.0,1.0,Rural,1
2212,LP007721,Male,Yes,1,Graduate,No,1840,2205.1,105.0,360.0,1.0,Rural,1
2213,LP007722,Male,No,0,Graduate,No,8793,0.0,222.4,360.0,1.0,Urban,1
2214,LP007723,Male,Yes,1,Graduate,No,7282,218.3,236.9,360.0,1.0,Urban,1
2215,LP007724,Male,Yes,0,Graduate,Yes,2435,3293.4,184.8,360.0,1.0,Urban,1
2216,LP007725,Male,Yes,3+,Not Graduate,Yes,5719,0.0,141.1,360.0,1.0,Rural,1
2217,LP007726,Male,Yes,3+,Graduate,No,40265,0.0,568.1,180.0,0.0,Semiurban,1
2218,LP007727,Male,No,0,Graduate,No,2876,1772.3,134.8,360.0,1.0,Rural,1
2219,LP007728,Female,Yes,0,Graduate,No,3287,2382.9,151.9,360.0,1.0,Semiurban,1
2220,LP007729,Male,Yes,3+,Graduate,No,4340,195.6,124.6,360.0,1.0,Semiurban,1
2221,LP007730,Male,Yes,2,Graduate,No,2081,1554.0,107.5,360.0,1.0,Rural,1
2222,LP007731,Female,No,0,Graduate,No,2373,0.0,44.9,360.0,1.0,Rural,0
2223,LP007732,Male,Yes,2,Not Graduate,No,4070,3143.5,137.2,180.0,1.0,Urban,1
2224,LP007733,Male,No,0,Graduate,No,20266,0.0,501.2,360.0,1.0,Rural,0
2225,LP007734,,Yes,2,Graduate,No,2981,1887.6,127.7,360.0,0.0,Semiurban,0
2226,LP007735,Male,Yes,3+,Graduate,Yes,10701,0.0,250.1,360.0,1.0,Semiurban,1
2227,LP007736,Male,Yes,2,Not Graduate,No,3447,3044.7,142.4,360.0,1.0,Urban,1
2228,LP007737,Male,Yes,0,Graduate,No,15873,0.0,95.1,360.0,1.0,Semiurban,1
2229,LP007738,Male,Yes,0,Not Graduate,No,2300,1922.5,104.1,360.0,1.0,Rural,1
2230,LP007739,Male,Yes,3+,Graduate,Yes,5922,1424.0,96.8,360.0,1.0,Rural,1
2231,LP007740,Male,Yes,0,Graduate,,3489,2288.4,105.8,360.0,1.0,Semiurban,1
2232,LP007741,Male,No,0,Graduate,Yes,19941,0.0,639.1,480.0,,Urban,1
2233,LP007742,Female,No,0,Graduate,No,3274,0.0,104.5,360.0,1.0,Semiurban,1
2234,LP007743,Female,No,0,Not Graduate,No,2109,0.0,60.5,360.0,1.0,Rural,1
2235,LP007744,Male,Yes,0,Graduate,Yes,9727,0.0,186.6,360.0,1.0,Semiurban,1
2236,LP007745,Male,Yes,2,Graduate,No,5987,5227.5,134.7,360.0,1.0,Rural,1
2237,LP007746,Male,Yes,1,Graduate,No,3508,3392.7,157.8,360.0,1.0,Urban,1
2238,LP007747,Male,Yes,0,Graduate,No,2882,1926.0,165.5,360.0,1.0,Rural,1
2239,LP007748,Male,Yes,0,Graduate,No,4158,1784.3,141.5,360.0,0.0,Rural,0
2240,LP007749,Male,Yes,0,Graduate,No,3230,1478.2,141.1,360.0,1.0,Semiurban,1
2241,LP007750,Male,No,0,Graduate,No,1893,1882.1,47.0,360.0,1.0,Semiurban,1
2242,LP007751,Male,Yes,0,Graduate,No,1784,1848.8,91.8,360.0,1.0,Urban,1
2243,LP007752,Male,Yes,0,Not Graduate,,2933,2845.2,161.5,360.0,1.0,Rural,1
2244,LP007753,Male,Yes,1,Graduate,No,4498,0.0,,360.0,0.0,Rural,0
2245,LP007754,Male,Yes,1,Graduate,,4443,3381.0,207.1,360.0,,Urban,0
2246,LP007755,Female,No,0,Graduate,No,5011,0.0,101.2,360.0,0.0,Semiurban,0
2247,LP007756,Male,Yes,2,Not Graduate,No,2234,0.0,114.6,360.0,1.0,Rural,0
2248,LP007757,Male,Yes,,Graduate,No,4950,2436.8,182.6,360.0,1.0,Rural,1
2249,LP007758,Male,No,0,Graduate,No,3743,4505.9,181.9,360.0,1.0,Urban,0
2250,LP007759,Male,No,0,Graduate,Yes,6336,0.0,198.8,360.0,1.0,Rural,1
2251,LP007760,Male,Yes,2,Graduate,Yes,5488,0.0,150.7,84.0,,Rural,1
2252,LP007761,Male,Yes,0,Graduate,No,5625,0.0,154.3,360.0,1.0,Urban,1
2253,LP007762,Male,No,0,Graduate,Yes,6391,0.0,196.8,360.0,1.0,Rural,1
2254,LP007763,Male,Yes,2,Graduate,No,11411,0.0,187.4,180.0,1.0,Urban,1
2255,LP007764,Male,Yes,0,Graduate,No,15103,2134.6,290.2,360.0,1.0,Rural,0
2256,LP007765,Male,Yes,2,Graduate,Yes,8974,7928.2,386.5,300.0,1.0,Rural,1
2257,LP007766,Male,Yes,0,Graduate,No,2519,2015.0,105.8,360.0,1.0,Semiurban,1
2258,LP007767,Male,No,0,Graduate,No,2506,2782.4,136.4,360.0,1.0,Semiurban,1
2259,LP007768,Male,Yes,0,Graduate,No,1023,2576.4,112.7,360.0,1.0,Rural,1
2260,LP007769,Male,Yes,0,Graduate,No,7464,8382.5,191.8,300.0,,Rural,1
2261,LP007770,Female,No,1,Not Graduate,,5267,0.0,112.9,360.0,1.0,Semiurban,1
2262,LP007771,Female,Yes,0,Graduate,No,4585,0.0,109.2,360.0,1.0,Rural,0
2263,LP007772,Male,Yes,3+,Graduate,Yes,5248,1671.5,183.8,360.0,1.0,Semiurban,1
2264,LP007773,Male,Yes,0,Graduate,No,2266,2366.3,145.9,360.0,1.0,Urban,1
2265,LP007774,Male,Yes,0,Not Graduate,Yes,4730,0.0,98.3,,1.0,Urban,1
2266,LP007775,Female,No,0,Not Graduate,No,2134,0.0,71.7,360.0,1.0,Semiurban,1
2267,LP007776,Male,Yes,2,Not Graduate,No,3321,2182.1,133.9,360.0,1.0,Urban,1
2268,LP007777,Male,No,0,Not Graduate,No,2441,1542.6,130.8,360.0,1.0,Semiurban,1
2269,LP007778,Male,No,0,Graduate,No,3798,3706.5,155.9,360.0,1.0,Rural,1
2270,LP007779,Male,Yes,0,Graduate,No,5297,4295.2,170.4,360.0,1.0,Semiurban,1
2271,LP007780,Male,Yes,2,Not Graduate,No,2266,0.0,107.0,360.0,1.0,Rural,0
2272,LP007781,Male,Yes,3+,Graduate,Yes,5565,1390.3,109.0,360.0,1.0,Rural,1
2273,LP007782,Male,Yes,0,Not Graduate,No,4426,0.0,122.2,360.0,,Rural,1
2274,LP007783,Male,Yes,1,Graduate,No,2878,1892.5,150.7,360.0,0.0,Rural,0
2275,LP007784,Male,Yes,1,Graduate,No,5587,1264.4,160.8,360.0,1.0,Rural,1
2276,LP007785,Male,Yes,,Graduate,No,5754,2920.6,184.6,360.0,1.0,Rural,1
2277,LP007786,Male,Yes,2,Not Graduate,No,2100,1378.5,65.3,300.0,,Urban,1
2278,LP007787,Male,,,Graduate,No,4428,0.0,155.8,480.0,1.0,Semiurban,1
2279,LP007788,Male,Yes,0,Graduate,No,151,1863.6,126.5,360.0,1.0,Rural,0
2280,LP007789,Male,Yes,0,Graduate,No,3877,3208.5,208.9,360.0,1.0,Semiurban,1
2281,LP007790,Male,Yes,0,Graduate,,3572,2697.6,121.4,360.0,1.0,Semiurban,1
2282,LP007791,Male,No,0,Graduate,No,3706,0.0,90.4,360.0,0.0,Semiurban,0
2283,LP007792,Male,Yes,2,Graduate,No,2817,444.4,104.0,84.0,1.0,Urban,1
2284,LP007793,Female,No,0,Graduate,,2806,1473.9,107.3,360.0,1.0,Urban,1
2285,LP007794,Male,No,0,Graduate,No,3521,0.0,66.5,360.0,1.0,Urban,1
2286,LP007795,Male,No,0,Graduate,No,3802,4862.3,199.4,360.0,1.0,Semiurban,1
2287,LP007796,Male,Yes,3+,Not Graduate,No,1988,748.7,102.9,480.0,1.0,Semiurban,1
2288,LP007797,Male,No,1,Graduate,Yes,5045,0.0,109.3,360.0,1.0,Rural,0
2289,LP007798,Male,No,3+,Not Graduate,No,4417,2067.3,150.8,360.0,1.0,Semiurban,1
2290,LP007799,Male,No,1,Not Graduate,No,3831,0.0,99.3,240.0,,Urban,1
2291,LP007800,Female,No,0,Not Graduate,No,4166,0.0,114.6,360.0,1.0,Semiurban,1
2292,LP007801,Male,Yes,0,Graduate,No,3879,1756.3,160.9,360.0,0.0,Rural,0
2293,LP007802,Male,No,0,Graduate,Yes,7396,0.0,127.6,360.0,1.0,Urban,1
2294,LP007803,Male,Yes,3+,Not Graduate,No,4406,0.0,92.8,,0.0,Semiurban,0
2295,LP007804,Male,Yes,3+,Graduate,No,8309,0.0,134.5,180.0,1.0,Urban,1
2296,LP007805,Male,Yes,3+,Graduate,No,14732,0.0,298.9,360.0,1.0,Rural,1
2297,LP007806,,Yes,0,Graduate,No,3108,2147.4,142.6,360.0,0.0,Semiurban,0
2298,LP007807,Female,No,0,Not Graduate,No,3598,0.0,93.1,360.0,1.0,Rural,0
2299,LP007808,Male,No,0,Graduate,No,2426,1778.9,152.4,360.0,1.0,Rural,1
2300,LP007809,Male,Yes,0,Graduate,No,5997,4032.5,183.6,360.0,1.0,Semiurban,1
2301,LP007810,Female,No,0,Graduate,No,6492,0.0,166.3,360.0,1.0,Urban,1
2302,LP007811,Male,No,0,Graduate,No,2288,2520.8,131.2,360.0,1.0,Semiurban,1
2303,LP007812,Female,No,0,Graduate,No,3099,0.0,70.7,360.0,1.0,Rural,1
2304,LP007813,Male,No,0,Graduate,No,4514,0.0,137.2,360.0,1.0,Urban,1
2305,LP007814,Male,No,0,Graduate,No,3823,0.0,98.8,360.0,1.0,Urban,1
2306,LP007815,Male,No,2,Graduate,No,5192,4848.5,168.6,360.0,1.0,Rural,1
2307,LP007816,Male,No,0,Graduate,No,3665,0.0,90.3,300.0,1.0,Semiurban,1
2308,LP007817,Male,Yes,0,Graduate,No,4954,2258.1,118.0,360.0,1.0,Urban,1
2309,LP007818,Male,No,0,Graduate,Yes,7911,0.0,126.2,360.0,1.0,Urban,1
2310,LP007819,,No,0,Graduate,No,5088,0.0,94.0,360.0,1.0,Semiurban,1
2311,LP007820,Male,Yes,1,Graduate,No,2196,1336.8,77.4,360.0,,Urban,1
2312,LP007821,Male,No,0,Graduate,Yes,9853,0.0,182.7,360.0,0.0,Urban,0
2313,LP007822,Male,Yes,3+,Graduate,No,5864,0.0,121.8,360.0,1.0,Urban,1
2314,LP007823,Male,Yes,0,Graduate,,3528,1376.6,57.4,360.0,1.0,Rural,0
2315,LP007824,Male,No,0,Graduate,No,3413,0.0,67.6,360.0,1.0,Urban,0
2316,LP007825,Male,No,2,Graduate,No,3882,0.0,148.8,360.0,1.0,Rural,1
2317,LP007826,Male,Yes,1,Graduate,No,6606,5667.7,325.9,360.0,1.0,Urban,1
2318,LP007827,Male,No,0,Not Graduate,No,4081,2532.3,52.1,360.0,1.0,Rural,1
2319,LP007828,Male,Yes,3+,Graduate,No,2558,2129.5,99.9,360.0,1.0,Rural,1
2320,LP007829,Male,Yes,0,Graduate,No,2159,3211.2,131.8,360.0,1.0,Semiurban,1
2321,LP007830,Male,Yes,1,Graduate,No,6458,1963.2,249.5,360.0,1.0,Semiurban,1
2322,LP007831,Male,No,0,Graduate,No,3887,1649.8,,360.0,1.0,Rural,1
2323,LP007832,Male,Yes,,Graduate,No,4665,1393.0,159.0,360.0,0.0,Urban,0
2324,LP007833,Male,No,0,Not Graduate,No,2312,1578.4,135.6,360.0,1.0,Semiurban,1
2325,LP007834,Male,Yes,1,Not Graduate,No,5610,1071.3,187.1,360.0,,Urban,1
2326,LP007835,Male,Yes,0,Graduate,No,3450,2317.2,130.3,360.0,1.0,Rural,0
2327,LP007836,Male,Yes,3+,Graduate,No,3403,1232.9,119.4,360.0,0.0,Semiurban,0
2328,LP007837,Male,Yes,2,Graduate,No,2179,1705.1,96.7,360.0,1.0,Rural,1
2329,LP007838,Male,Yes,3+,Graduate,No,3284,4062.3,175.5,300.0,0.0,Semiurban,0
2330,LP007839,Male,No,0,Graduate,Yes,5377,0.0,135.4,360.0,1.0,Semiurban,1
2331,LP007840,Female,No,0,Graduate,No,2456,0.0,58.4,360.0,1.0,Rural,1
2332,LP007841,Male,Yes,0,Graduate,No,2997,2513.8,135.9,360.0,1.0,Rural,1
2333,LP007842,Female,No,0,Graduate,No,9150,0.0,209.6,360.0,1.0,Semiurban,0
2334,LP007843,Male,No,0,Graduate,,4985,0.0,123.8,360.0,1.0,Semiurban,1
2335,LP007844,Male,No,2,Graduate,No,4558,0.0,137.8,360.0,1.0,Rural,1
2336,LP007845,Male,Yes,0,Graduate,No,5637,4172.0,177.2,360.0,1.0,Semiurban,1
2337,LP007846,Male,No,2,Graduate,No,3668,0.0,106.1,360.0,0.0,Rural,0
2338,LP007847,Male,Yes,3+,Graduate,No,4334,0.0,39.8,180.0,1.0,Rural,1
2339,LP007848,Male,No,0,Graduate,No,3482,0.0,127.0,360.0,1.0,Semiurban,0
2340,LP007849,Female,Yes,0,Graduate,No,4691,0.0,111.5,360.0,1.0,Rural,0
2341,LP007850,Male,Yes,0,Graduate,No,4272,5794.9,264.4,360.0,1.0,Semiurban,1
2342,LP007851,Male,Yes,0,Graduate,No,2966,2128.1,158.9,360.0,1.0,Rural,1
2343,LP007852,Female,No,3+,Graduate,No,3349,0.0,243.3,360.0,1.0,Rural,1
2344,LP007853,Male,No,0,Not Graduate,No,3639,0.0,24.4,120.0,1.0,Semiurban,1
2345,LP007854,Female,No,0,Not Graduate,No,2149,0.0,51.2,360.0,1.0,Semiurban,1
2346,LP007855,Male,Yes,1,Graduate,No,1718,2353.0,114.4,360.0,1.0,Rural,1
2347,LP007856,Male,Yes,2,Graduate,No,5101,2106.9,205.8,360.0,1.0,Rural,0
2348,LP007857,Male,Yes,2,Graduate,No,5288,0.0,127.0,360.0,1.0,Urban,1
2349,LP007858,Male,Yes,0,Graduate,No,3328,1972.7,107.1,360.0,1.0,Rural,1
2350,LP007859,Male,No,0,Graduate,,5276,0.0,123.0,360.0,1.0,Semiurban,1
2351,LP007860,,Yes,0,Graduate,Yes,2146,4260.4,154.3,360.0,,Semiurban,1
2352,LP007861,Male,Yes,0,Graduate,No,2930,1910.6,114.8,360.0,1.0,Rural,1
2353,LP007862,Male,Yes,1,Graduate,No,2489,1881.4,103.9,360.0,1.0,Semiurban,1
2354,LP007863,Male,No,0,Graduate,No,4870,0.0,118.7,360.0,0.0,Rural,1
2355,LP007864,Male,Yes,3+,Not Graduate,No,3212,0.0,75.7,180.0,1.0,Rural,0
2356,LP007865,Male,Yes,0,Graduate,No,2874,2074.0,108.1,360.0,1.0,Rural,1
2357,LP007866,Male,Yes,0,Not Graduate,No,3036,3008.5,,360.0,0.0,Urban,0
2358,LP007867,Female,No,1,Not Graduate,,5173,0.0,140.1,360.0,1.0,Semiurban,1
2359,LP007868,Female,No,0,Not Graduate,No,2144,0.0,66.9,360.0,1.0,Semiurban,1
2360,LP007869,Male,Yes,0,Graduate,No,2495,2188.2,101.2,360.0,1.0,Semiurban,1
2361,LP007870,Male,No,0,Graduate,No,4084,0.0,123.3,360.0,1.0,Semiurban,1
2362,LP007871,Female,No,1,Not Graduate,,5054,0.0,121.0,360.0,1.0,Semiurban,1
2363,LP007872,Male,Yes,3+,Graduate,No,3471,1320.7,129.9,360.0,0.0,Semiurban,0
2364,LP007873,Male,Yes,2,Graduate,No,3235,463.6,99.7,84.0,1.0,Urban,1
2365,LP007874,Male,Yes,0,Graduate,No,2048,6829.9,72.0,180.0,1.0,Semiurban,0
2366,LP007875,Female,No,0,Graduate,No,3179,0.0,76.8,360.0,1.0,Urban,1
2367,LP007876,Male,Yes,1,Graduate,No,3382,1770.3,177.2,360.0,1.0,Urban,1
2368,LP007877,Male,Yes,0,Graduate,Yes,16124,0.0,263.5,360.0,1.0,Urban,1
2369,LP007878,Male,Yes,0,Graduate,No,5689,4704.0,268.2,360.0,1.0,Semiurban,0
2370,LP007879,Male,,,Graduate,No,4915,0.0,161.0,480.0,1.0,Semiurban,1
2371,LP007880,Male,Yes,0,Graduate,No,4220,0.0,73.8,180.0,1.0,Semiurban,1
2372,LP007881,Male,Yes,1,Graduate,,3443,2793.2,152.7,360.0,,Semiurban,0
2373,LP007882,Male,Yes,1,Graduate,Yes,8750,5139.1,383.2,360.0,0.0,Rural,0
2374,LP007883,Male,Yes,0,Graduate,No,2715,2298.3,124.7,360.0,1.0,Semiurban,1
2375,LP007884,Male,Yes,0,Graduate,No,2609,2711.0,156.8,360.0,1.0,Semiurban,1
2376,LP007885,Male,No,0,Not Graduate,No,3554,0.0,82.6,36.0,1.0,Semiurban,0
2377,LP007886,Female,No,1,Graduate,No,2910,1514.3,86.4,360.0,1.0,Urban,1
2378,LP007887,Male,Yes,3+,Graduate,No,3218,2596.3,129.7,360.0,0.0,Rural,0
2379,LP007888,Male,Yes,0,Graduate,No,3267,1291.7,83.1,360.0,1.0,Urban,1
2380,LP007889,Female,No,1,Graduate,No,13394,0.0,44.4,360.0,1.0,Urban,1
2381,LP007890,Female,No,1,Graduate,No,2407,0.0,164.1,360.0,1.0,Urban,0
2382,LP007891,Male,Yes,,Not Graduate,No,3277,3210.2,158.9,360.0,0.0,Rural,0
2383,LP007892,Male,Yes,2,Graduate,No,4152,0.0,88.5,360.0,1.0,Semiurban,1
2384,LP007893,Male,Yes,2,Graduate,No,4280,1706.0,121.5,360.0,1.0,Semiurban,1
2385,LP007894,Male,No,0,Graduate,No,5492,4285.5,221.3,360.0,0.0,Rural,0
2386,LP007895,Male,Yes,0,Graduate,No,5826,0.0,137.6,360.0,1.0,Semiurban,1
2387,LP007896,Female,No,0,Graduate,Yes,2748,1637.7,99.6,300.0,1.0,Semiurban,0
2388,LP007897,Male,Yes,3+,Graduate,No,80925,0.0,353.8,360.0,0.0,Rural,0
2389,LP007898,Male,Yes,2,Graduate,No,3270,477.4,102.1,84.0,1.0,Urban,1
2390,LP007899,Male,No,0,Graduate,No,5400,0.0,159.6,360.0,1.0,Urban,1
2391,LP007900,Male,Yes,0,Graduate,Yes,3098,0.0,65.9,360.0,1.0,Urban,1
2392,LP007901,Male,No,0,Graduate,No,3070,0.0,64.8,480.0,1.0,Urban,0
2393,LP007902,Male,No,0,Graduate,No,2771,1763.3,121.2,360.0,1.0,Rural,1
2394,LP007903,Male,Yes,,Not Graduate,No,3709,3209.3,152.7,360.0,0.0,Rural,0
2395,LP007904,Male,Yes,1,Graduate,No,6144,4495.3,331.1,360.0,,Urban,1
2396,LP007905,Male,Yes,0,Graduate,,6460,0.0,152.2,360.0,,Urban,1
2397,LP007906,Male,Yes,2,Graduate,No,4745,1333.6,140.7,360.0,1.0,Semiurban,1
2398,LP007907,Male,Yes,0,Graduate,No,4539,3609.6,,360.0,1.0,Semiurban,1
2399,LP007908,Male,No,0,Graduate,Yes,7655,0.0,79.4,360.0,1.0,Semiurban,1
2400,LP007909,Male,Yes,0,Graduate,No,2338,1416.9,102.9,360.0,1.0,Urban,1
2401,LP007910,Male,Yes,1,Not Graduate,No,5238,1053.2,205.8,360.0,,Urban,1
2402,LP007911,Male,Yes,0,Graduate,No,1925,1742.1,94.8,360.0,1.0,Urban,1
2403,LP007912,Male,Yes,2,Not Graduate,No,2130,0.0,114.2,360.0,1.0,Rural,0
2404,LP007913,Male,Yes,1,Graduate,No,1710,1486.3,30.8,360.0,1.0,Urban,1
2405,LP007914,Male,Yes,3+,Not Graduate,No,3816,953.8,105.1,360.0,1.0,Semiurban,1
2406,LP007915,Female,No,3+,Not Graduate,No,1714,0.0,,360.0,0.0,Urban,0
2407,LP007916,Female,Yes,0,Not Graduate,No,2112,1597.3,103.4,360.0,1.0,Semiurban,1
2408,LP007917,Male,Yes,2,Graduate,Yes,2442,4847.3,173.3,360.0,1.0,Rural,1
2409,LP007918,Male,Yes,0,Graduate,No,4656,0.0,69.9,180.0,1.0,Semiurban,1
2410,LP007919,,Yes,0,Graduate,Yes,698,5121.5,166.9,360.0,1.0,Rural,1
2411,LP007920,Male,Yes,0,Graduate,Yes,3664,0.0,26.3,120.0,1.0,Semiurban,1
2412,LP007921,Female,No,0,Graduate,No,6090,0.0,153.9,360.0,1.0,Urban,1
2413,LP007922,Male,No,0,Graduate,No,1949,1967.4,69.9,360.0,1.0,Urban,1
2414,LP007923,Female,No,0,Graduate,No,5055,0.0,94.1,360.0,0.0,Semiurban,0
2415,LP007924,Male,Yes,0,Graduate,No,4650,2356.9,129.2,360.0,1.0,Urban,1
2416,LP007925,Male,Yes,1,Graduate,No,14765,0.0,175.5,180.0,1.0,Rural,1
2417,LP007926,Male,Yes,3+,Not Graduate,No,3809,0.0,79.2,180.0,1.0,Rural,0
2418,LP007927,Female,No,0,Graduate,No,8648,0.0,300.4,360.0,1.0,Semiurban,1
2419,LP007928,Male,Yes,1,Graduate,No,10861,0.0,311.2,360.0,1.0,Urban,1
2420,LP007929,Female,No,3+,Graduate,,431,41019.9,336.9,180.0,,Urban,0
2421,LP007930,Male,No,0,Graduate,No,5531,0.0,138.1,360.0,1.0,Urban,1
2422,LP007931,Male,No,0,Graduate,No,6150,0.0,115.1,360.0,0.0,Rural,0
2423,LP007932,Male,Yes,2,Not Graduate,No,4209,1477.5,128.2,360.0,1.0,Rural,0
2424,LP007933,Male,No,0,Graduate,No,3948,0.0,71.5,300.0,1.0,Semiurban,1
2425,LP007934,Male,Yes,0,Graduate,No,8414,0.0,283.9,360.0,1.0,Urban,0
2426,LP007935,Male,Yes,,Graduate,No,4987,1499.6,167.9,360.0,0.0,Urban,0
2427,LP007936,Male,No,0,Graduate,Yes,6951,0.0,128.6,360.0,1.0,Urban,1
2428,LP007937,Female,Yes,0,Graduate,Yes,5325,0.0,103.8,360.0,0.0,Rural,0
2429,LP007938,Female,No,0,Not Graduate,No,2048,0.0,50.9,360.0,1.0,Semiurban,1
2430,LP007939,Male,Yes,1,Graduate,Yes,1080,3204.1,118.3,360.0,1.0,Urban,0
